0.44649390380448634 , 0.625175894671645 , 0.8341580288045363
0.4267654084838933 , 0.6216167424334494 , 0.859185955590555
0.4084986754394314 , 0.6170735105103002 , 0.882146122942696
0.38820031776008757 , 0.6105757068830234 , 0.9074781010785898
0.36458870216211703 , 0.6010103631214458 , 0.9367872876286867
0.3342185193682739 , 0.5852881030653052 , 0.974404970486466
0.30384133119989243 , 0.5652435685813565 , 1.0121883370445994
0.2724548209004254 , 0.539158251585853 , 1.0517525799376017
0.23834855087412743 , 0.5029091065812297 , 1.0959907272536344
0.2051072772775048 , 0.45623856667275764 , 1.1415368858329842
0.1813313304449702 , 0.41171871620297146 , 1.177003526968742
0.15956005098665538 , 0.3548948851741347 , 1.2142259020956092
0.14266896873510695 , 0.2799431136648247 , 1.252968554304045
0.13723454846027663 , 0.20742143860936085 , 1.2815948990839598
0.14258198605895178 , 0.1272218713462906 , 1.3046510797241517
0.1603437505483912 , 0.044422241744129884 , 1.3196976209094193
0.19191329741094001 , -0.039894417546950195 , 1.3257835894820882
0.23533639113930468 , -0.11841561282976765 , 1.3220709811672045
0.2931240702817012 , -0.1938430647445633 , 1.3078213754514876
