17, Generation,,
387, |Individual Number|,,
4, |Number of points|,,
-0.521811383887245,0.319623252948151,1.63865479752284,0.313462251170189
0.741707702817953,-0.460877977592478,0.33201556565238,0.313462251170189
0.743596943486309,0.629093877951991,0.566184490156792,0.313462251170189
-0.347765453038685,-0.466054531414002,1.3426984561135,0.313462251170189
-0.521811383887245,0.319623252948151,1.63865479752284,0.313462251170189
0.741707702817953,-0.460877977592478,0.33201556565238,0.313462251170189
0.968587941027428,0.754807456088795,0.44955568129204,0.313462251170189
-0.548229350299548,-0.394604023964291,1.23379902346282,0.313462251170189
0.743596943486309,0.629093877951991,0.566184490156792,0.313462251170189
-0.347765453038685,-0.466054531414002,1.3426984561135,0.313462251170189
-0.521811383887245,0.319623252948151,1.63865479752284,0.313462251170189
0.741707702817953,-0.460877977592478,0.33201556565238,0.313462251170189
0.968587941027428,0.754807456088795,0.44955568129204,0.313462251170189
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
18, |Parent of Generation|,,
3.58248746591214, |Acc Euclidean Generation|,,
17, Generation,,
387, |Individual Number|,,
4, |Number of points|,,
-0.521811383887245,0.319623252948151,1.63865479752284,0.313462251170189
0.741707702817953,-0.460877977592478,0.33201556565238,0.313462251170189
0.743596943486309,0.629093877951991,0.566184490156792,0.313462251170189
-0.347765453038685,-0.466054531414002,1.3426984561135,0.313462251170189
317.740925884585, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
19, |Parent of Generation|,,
7.16497493182427, |Acc Euclidean Generation|,,
17, Generation,,
387, |Individual Number|,,
4, |Number of points|,,
-0.521811383887245,0.319623252948151,1.63865479752284,0.313462251170189
0.741707702817953,-0.460877977592478,0.33201556565238,0.313462251170189
0.743596943486309,0.629093877951991,0.566184490156792,0.313462251170189
-0.548229350299548,-0.394604023964291,1.23379902346282,0.313462251170189
476.611388826877, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
20, |Parent of Generation|,,
10.7845328791105, |Acc Euclidean Generation|,,
17, Generation,,
387, |Individual Number|,,
4, |Number of points|,,
-0.521811383887245,0.319623252948151,1.63865479752284,0.313462251170189
0.741707702817953,-0.460877977592478,0.33201556565238,0.313462251170189
0.968587941027428,0.754807456088795,0.44955568129204,0.313462251170189
-0.548229350299548,-0.394604023964291,1.23379902346282,0.313462251170189
