3 , Generation
59 , |Individual Number|
6 , |Number of points|
1.101160248042197 -0.38164749076527715 -0.07014952601008423 0.8861172116942496 0.18567301621028054 0.6611188582485552
-0.4483615823641075 -0.9570390156531624 0.619677053247336 -0.04503727266168889 -0.08022857958198437 -0.569878206321868
2.047681297149653 0.35903528444802224 1.0468018219867088 1.3270732852089482 1.5137462575805936 0.8591564706829408
0.8419877493699494 0.598075980011187 0.33540893010184036 0.6456470369950743 0.39220505195883093 0.40394238702798724
