2 , Generation
32 , |Individual Number|
6 , |Number of points|
0.16633502048176874 0.6233479256749447 -0.5173302207607746 -1.6946883245799131 0.3893224202146647 0.11722084177037204
-0.6230474231270466 0.010234209244980641 -0.8024448711909679 0.16565117663730833 0.2560438548555396 0.057450485707208954
0.3894484373612048 0.7266395461163061 0.8101572859923801 0.8035773548166567 1.6710157974254294 0.19258851457514442
0.4865545104879817 0.4659195789272803 0.6117877948996364 0.6742513405614488 0.6420606580429702 0.7927529857592673
