17 , Generation
385 , |Individual Number|
8 , |Number of points|
0.8500739605660691 , 0.5987175376318219 , 0.5388457838686397 , 0.45174835841415356
-0.7199604709236237 , 0.026789331133702077 , 1.7664903942879255 , 0.45174835841415356
0.7607632746639404 , -0.04697207839828643 , 0.9274812161237952 , 0.45174835841415356
0.45017651132005115 , -0.26261903550210935 , 1.3274203452275153 , 0.45174835841415356
-0.3090722695398034 , -0.7610192744109182 , 1.4899513807402638 , 0.45174835841415356
0.11466290659949407 , 0.04175856632184005 , 0.2843700881079683 , 0.45174835841415356
-0.2935505138221061 , 0.6399139393929977 , 0.7334655866593418 , 0.45174835841415356
-0.645458792509204 , -0.719971039300253 , -0.6479739353702277 , 0.45174835841415356
False , |Sim Sucess|
False , |Real Sucess|
18 , |Parent of Generation|
6.673692502216694 , |Acc Euclidean Generation|
17 , Generation
385 , |Individual Number|
8 , |Number of points|
0.5857811172219529 , 0.36893085606991094 , 0.7757016605549186 , 0.45174835841415356
-0.7199604709236237 , 0.026789331133702077 , 1.7664903942879255 , 0.45174835841415356
0.7607632746639404 , -0.04697207839828643 , 0.9274812161237952 , 0.45174835841415356
0.45017651132005115 , -0.26261903550210935 , 1.3274203452275153 , 0.45174835841415356
-0.5288294375541314 , -0.7442188201909434 , 1.5190228044347711 , 0.45174835841415356
0.11466290659949407 , 0.04175856632184005 , 0.2843700881079683 , 0.45174835841415356
-0.2935505138221061 , 0.6399139393929977 , 0.7334655866593418 , 0.45174835841415356
-0.645458792509204 , -0.719971039300253 , -0.6479739353702277 , 0.45174835841415356
False , |Sim Sucess|
False , |Real Sucess|
19 , |Parent of Generation|
12.990149301379722 , |Acc Euclidean Generation|
17 , Generation
385 , |Individual Number|
8 , |Number of points|
0.5857811172219529 , 0.36893085606991094 , 0.7757016605549186 , 0.45174835841415356
-0.7199604709236237 , 0.026789331133702077 , 1.7664903942879255 , 0.45174835841415356
0.7179711532032281 , -0.254023577699461 , 0.6320586009031558 , 0.45174835841415356
0.3988878403421303 , -0.33163055227608873 , 1.3248215785515534 , 0.45174835841415356
-0.5288294375541314 , -0.7442188201909434 , 1.5190228044347711 , 0.45174835841415356
0.11466290659949407 , 0.04175856632184005 , 0.2843700881079683 , 0.45174835841415356
-0.2935505138221061 , 0.6399139393929977 , 0.7334655866593418 , 0.45174835841415356
-0.526931678855559 , -0.6951503703838477 , -0.6025841184242358 , 0.45174835841415356
False , |Sim Sucess|
False , |Real Sucess|
20 , |Parent of Generation|
19.287719894212238 , |Acc Euclidean Generation|
17 , Generation
385 , |Individual Number|
8 , |Number of points|
0.63691264868036 , 0.2805883122026575 , 0.8987923724608721 , 0.45174835841415356
-0.7766836745006392 , -0.5215926716764472 , 1.5671063121069266 , 0.45174835841415356
0.7179711532032281 , -0.254023577699461 , 0.6320586009031558 , 0.45174835841415356
0.3988878403421303 , -0.33163055227608873 , 1.3248215785515534 , 0.45174835841415356
-0.5288294375541314 , -0.7442188201909434 , 1.5190228044347711 , 0.45174835841415356
0.11466290659949407 , 0.04175856632184005 , 0.2843700881079683 , 0.45174835841415356
-0.20529824000152944 , 0.8262288092825439 , 0.8648030293270127 , 0.45174835841415356
-0.5522294666509059 , -0.6679377039395585 , -0.6917655965866898 , 0.45174835841415356
