56, Generation,,,,,,,,,,,
945, |Individual Number|,,,,,,,,,,,
10, |Number of points|,,,,,,,,,,,
0.447055235711659,0.577098954624984,0.165953122161051,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
0.491554334544468,0.090457064358941,1.60566365267157,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
0.454868973827379,-0.120386736192402,1.4505255891697,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
-0.470954453524378,0.231135810991905,0.714318551092809,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
0.125366209288236,-0.662340648442348,0.38023093025215,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
0.063492091440756,0.724205797131735,0.141528099383213,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
-0.255489839084925,0.494501078288059,0.810928636579111,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
-0.713777846359106,0.635574803947681,0.572017323552913,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
-0.641652267348801,0.716905667947522,0.942546458837372,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
0.851124185681037,0.639956238163256,0.890215297791568,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.091499097581579,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
