2 , Generation
23 , |Individual Number|
6 , |Number of points|
-1.595568707211409 0.6063221343870105 -0.03691205458860081 1.064448806379123 0.18567301621028054 2.00687092625214
0.36769364585318054 0.7484211557239423 -1.0681175014865705 -0.23332850891004583 -0.08022857958198437 -1.2412314983402317
-0.4810339467272407 0.36709043615729575 0.8138861052844729 1.6112976019517127 1.5137462575805936 2.6494742546524104
0.16525436232474444 0.8956443283549367 0.4015415854529527 0.6456470369950743 0.39220505195883093 0.40394238702798724
