56, Generation,,,,,,
946, |Individual Number|,,,,,,
5, |Number of points|,,,,,,
0.180003164599294,-0.037880118957815,0.31990799098116,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
-0.456561346133082,0.620562700070189,0.715789432583553,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
0.749046940321696,-0.573586664715323,1.03578489031442,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
0.7320055196481,0.452658011727823,1.34770335412916,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
-0.662967614633837,0.655239779665611,0.58971580169905,0.35588778082757,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
516.952252835931, Euclidean,,,,,,
True , |Sim Sucess|,,,,,,
True , |Real Sucess|,,,,,,
True , |Sim Sucess|,,,,,,
True , |Real Sucess|,,,,,,
57, |Parent of Generation|,,,,,,
4.39301045246837, |Acc Euclidean Generation|,,,,,,
56, Generation,,,,,,
946, |Individual Number|,,,,,,
5, |Number of points|,,,,,,
0.180003164599294,-0.037880118957815,0.31990799098116, |[0.3558877808275697,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
-0.456561346133082,0.620562700070189,0.715789432583553, |[0.3558877808275697,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
0.749046940321696,-0.573586664715323,1.03578489031442, |[0.3558877808275697,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
0.7320055196481,0.452658011727823,1.34770335412916, |[0.3558877808275697,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
-0.662967614633837,0.655239779665611,0.58971580169905, |[0.3558877808275697,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
516.952252835931, Euclidean,,,,,,
True , |Sim Sucess|,,,,,,
True , |Real Sucess|,,,,,,
True , |Sim Sucess|,,,,,,
True , |Real Sucess|,,,,,,
58, |Parent of Generation|,,,,,,
8.78602090493675, |Acc Euclidean Generation|,,,,,,
56, Generation,,,,,,
946, |Individual Number|,,,,,,
5, |Number of points|,,,,,,
0.180003164599294,-0.037880118957815,0.31990799098116, |[0.3558877808275697,0.35588778082757,0.35588778082757,0.35588778082757, 0.3558877808275697]|
