0 , Generation
6 , |Individual Number|
6 , |Number of points|
0.8239440596594368 0.03848138873852203 -0.8623539621339327 0.11295869212787168 -0.26983764564855695 -0.14648291307875239
0.7293919099274891 0.8851313807075262 -0.3534180328676779 -0.01586573045724393 -0.6584704453608059 -0.3224597617481685
0.7681047315016399 0.5196752584836356 0.6920097022674269 1.1531342525319506 0.32148031968864427 1.5711349478423449
0.7179500429672908 0.15898674600554008 0.18118724953416024 0.8843786978495326 0.5654408038921028 0.17455763845553846
