13 , Generation
228 , |Individual Number|
7 , |Number of points|
0.09932458002065062 , -0.8002536786033316 , -0.7202283107429985 , 0.30938875844601565
0.09932458002065062 , -0.8002536786033316 , -0.7202283107429985 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.2380227780064368 , -0.6257635108595037 , 1.2623857251038908 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.6814543945620207 , -0.4583346316240252 , 1.5795366138425442 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.1944687866117398 , 0.6566599563712078 , 1.0664311489785192 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.14571171808800645 , -0.011590184562665085 , 0.8512205155975399 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.5403845201942176 , -0.015074986895575918 , 0.7062825923706715 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.5590911061178041 , 0.14492269561991136 , 1.506089985066726 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
13 , Generation
228 , |Individual Number|
7 , |Number of points|
0.09932458002065062 , -0.8002536786033316 , -0.7202283107429985 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.2380227780064368 , -0.6257635108595037 , 1.2623857251038908 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.6814543945620207 , -0.4583346316240252 , 1.5795366138425442 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.1944687866117398 , 0.6566599563712078 , 1.0664311489785192 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.14571171808800645 , -0.011590184562665085 , 0.8512205155975399 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.5403845201942176 , -0.015074986895575918 , 0.7062825923706715 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.5590911061178041 , 0.14492269561991136 , 1.506089985066726 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
13 , Generation
228 , |Individual Number|
7 , |Number of points|
0.09932458002065062 , -0.8002536786033316 , -0.7202283107429985 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.2380227780064368 , -0.6257635108595037 , 1.2623857251038908 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.6814543945620207 , -0.4583346316240252 , 1.5795366138425442 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.1944687866117398 , 0.6566599563712078 , 1.0664311489785192 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.14571171808800645 , -0.011590184562665085 , 0.8512205155975399 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.5403845201942176 , -0.015074986895575918 , 0.7062825923706715 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.5590911061178041 , 0.14492269561991136 , 1.506089985066726 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
13 , Generation
228 , |Individual Number|
7 , |Number of points|
0.09932458002065062 , -0.8002536786033316 , -0.7202283107429985 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.2380227780064368 , -0.6257635108595037 , 1.2623857251038908 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.6814543945620207 , -0.4583346316240252 , 1.5795366138425442 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.1944687866117398 , 0.6566599563712078 , 1.0664311489785192 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.14571171808800645 , -0.011590184562665085 , 0.8512205155975399 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.5403845201942176 , -0.015074986895575918 , 0.7062825923706715 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.5590911061178041 , 0.14492269561991136 , 1.506089985066726 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
13 , Generation
228 , |Individual Number|
7 , |Number of points|
0.09932458002065062 , -0.8002536786033316 , -0.7202283107429985 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.2380227780064368 , -0.6257635108595037 , 1.2623857251038908 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.6814543945620207 , -0.4583346316240252 , 1.5795366138425442 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.1944687866117398 , 0.6566599563712078 , 1.0664311489785192 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.14571171808800645 , -0.011590184562665085 , 0.8512205155975399 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.5403845201942176 , -0.015074986895575918 , 0.7062825923706715 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.5590911061178041 , 0.14492269561991136 , 1.506089985066726 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
13 , Generation
228 , |Individual Number|
7 , |Number of points|
0.09932458002065062 , -0.8002536786033316 , -0.7202283107429985 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.2380227780064368 , -0.6257635108595037 , 1.2623857251038908 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.6814543945620207 , -0.4583346316240252 , 1.5795366138425442 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.1944687866117398 , 0.6566599563712078 , 1.0664311489785192 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.14571171808800645 , -0.011590184562665085 , 0.8512205155975399 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.5403845201942176 , -0.015074986895575918 , 0.7062825923706715 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.5590911061178041 , 0.14492269561991136 , 1.506089985066726 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
13 , Generation
228 , |Individual Number|
7 , |Number of points|
0.09932458002065062 , -0.8002536786033316 , -0.7202283107429985 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.2380227780064368 , -0.6257635108595037 , 1.2623857251038908 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.6814543945620207 , -0.4583346316240252 , 1.5795366138425442 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.1944687866117398 , 0.6566599563712078 , 1.0664311489785192 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.14571171808800645 , -0.011590184562665085 , 0.8512205155975399 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.5403845201942176 , -0.015074986895575918 , 0.7062825923706715 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.5590911061178041 , 0.14492269561991136 , 1.506089985066726 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
13 , Generation
228 , |Individual Number|
7 , |Number of points|
0.09932458002065062 , -0.8002536786033316 , -0.7202283107429985 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.2380227780064368 , -0.6257635108595037 , 1.2623857251038908 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.6814543945620207 , -0.4583346316240252 , 1.5795366138425442 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.1944687866117398 , 0.6566599563712078 , 1.0664311489785192 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.14571171808800645 , -0.011590184562665085 , 0.8512205155975399 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.5403845201942176 , -0.015074986895575918 , 0.7062825923706715 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
0.5590911061178041 , 0.14492269561991136 , 1.506089985066726 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
13 , Generation
228 , |Individual Number|
7 , |Number of points|
0.09932458002065062 , -0.8002536786033316 , -0.7202283107429985 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
-0.2380227780064368 , -0.6257635108595037 , 1.2623857251038908 , |[0.30938875844601565, 0.30938875844601565, 0.343648418288241, 0.343648418288241, 0.19826596053386067, 0.19826596053386067, 0.19826596053386067]|
