20, Generation,,
338, |Individual Number|,,
8, |Number of points|,,
-0.288300025102074,-0.413222256178701,0.086476419852609,0.108988916246248
0.479145265239442,-0.059351443129647,0.500681584434397,0.108988916246248
-0.003411297345623,0.576078753254121,0.869639384486157,0.108988916246248
0.073641935496412,0.355833292434777,1.83904558921331,0.108988916246248
0.015123278891776,-0.782924403250738,0.138291325918742,0.021100286428819
-0.666564709115163,0.653045449055685,0.587740904150116,0.021100286428819
-0.288300025102074,-0.413222256178701,0.086476419852609,0.108988916246248
0.479145265239442,-0.059351443129647,0.500681584434397,0.108988916246248
-0.003411297345623,0.576078753254121,0.869639384486157,0.108988916246248
0.073641935496412,0.355833292434777,1.83904558921331,0.108988916246248
0.015123278891776,-0.782924403250738,0.138291325918742,0.021100286428819
-0.666564709115163,0.653045449055685,0.587740904150116,0.021100286428819
