5 , Generation
87 , |Individual Number|
8 , |Number of points|
-0.6303793497288863 , -0.48307945646268396 , 1.238685205501861 , 0.053979698811280535
-0.18842531300577192 , 0.3724397977689401 , 1.412525701654419 , 0.053979698811280535
-0.4355143445850155 , 0.7524827580975902 , 0.6772344822878312 , 0.053979698811280535
0.18996734947824911 , -0.8697394035752195 , 0.45606488435165016 , 0.053979698811280535
-0.4019988908298248 , 0.5333108534631908 , 1.1666408178709315 , 0.053979698811280535
-0.7455946075491079 , -0.5553933289323871 , 1.6817904030291118 , 0.053979698811280535
-0.09524665732415916 , 0.00853392326662028 , 0.6658212969056979 , 0.053979698811280535
0.40663861610114493 , -0.25004782637554357 , 1.3270645718281753 , 0.053979698811280535
False , |Sim Sucess|
False , |Real Sucess|
6 , |Parent of Generation|
6.455928597743165 , |Acc Euclidean Generation|
5 , Generation
87 , |Individual Number|
8 , |Number of points|
-0.881039549768998 , -0.6839450105471743 , 1.1906283607921584 , 0.053979698811280535
-0.18842531300577192 , 0.3724397977689401 , 1.412525701654419 , 0.053979698811280535
-0.4614377349264099 , 0.6925459930886584 , 0.5818049408798737 , 0.053979698811280535
-0.006932636187012731 , -0.7075611630769317 , 0.8561418176326283 , 0.053979698811280535
-0.47433223816331455 , 0.35800942870818114 , 0.9366649541804339 , 0.053979698811280535
-0.7455946075491079 , -0.5553933289323871 , 1.6817904030291118 , 0.053979698811280535
-0.2061181187548882 , 0.05940448075163468 , 0.6604873332522453 , 0.053979698811280535
0.40663861610114493 , -0.25004782637554357 , 1.3270645718281753 , 0.053979698811280535
False , |Sim Sucess|
False , |Real Sucess|
7 , |Parent of Generation|
12.945242282382559 , |Acc Euclidean Generation|
5 , Generation
87 , |Individual Number|
8 , |Number of points|
-0.881039549768998 , -0.6839450105471743 , 1.1906283607921584 , 0.053979698811280535
-0.18842531300577192 , 0.3724397977689401 , 1.412525701654419 , 0.053979698811280535
-0.4614377349264099 , 0.6925459930886584 , 0.5818049408798737 , 0.053979698811280535
-0.006932636187012731 , -0.7075611630769317 , 0.8561418176326283 , 0.053979698811280535
-0.47433223816331455 , 0.35800942870818114 , 0.9366649541804339 , 0.053979698811280535
-0.7455946075491079 , -0.5553933289323871 , 1.6817904030291118 , 0.053979698811280535
-0.2061181187548882 , 0.05940448075163468 , 0.6604873332522453 , 0.053979698811280535
0.40663861610114493 , -0.25004782637554357 , 1.3270645718281753 , 0.053979698811280535
False , |Sim Sucess|
False , |Real Sucess|
8 , |Parent of Generation|
19.434555967021954 , |Acc Euclidean Generation|
5 , Generation
87 , |Individual Number|
8 , |Number of points|
-0.881039549768998 , -0.6839450105471743 , 1.1906283607921584 , 0.053979698811280535
-0.18842531300577192 , 0.3724397977689401 , 1.412525701654419 , 0.053979698811280535
-0.4614377349264099 , 0.6925459930886584 , 0.5818049408798737 , 0.053979698811280535
-0.006932636187012731 , -0.7075611630769317 , 0.8561418176326283 , 0.053979698811280535
-0.47433223816331455 , 0.35800942870818114 , 0.9366649541804339 , 0.053979698811280535
-0.7455946075491079 , -0.5553933289323871 , 1.6817904030291118 , 0.053979698811280535
-0.2061181187548882 , 0.05940448075163468 , 0.6604873332522453 , 0.053979698811280535
0.40663861610114493 , -0.25004782637554357 , 1.3270645718281753 , 0.053979698811280535
