3 , Generation
42 , |Individual Number|
6 , |Number of points|
0.4968422681576373 2.203377845109005 -0.11749508983292323 0.4441166019166153 1.167391275645114 1.2583825273765472
0.18922618556551052 -0.039382943186888786 -0.13303789974913527 0.527679204803705 -0.6670472825760633 0.4937597109162599
1.7959321858924036 -0.35254807017389933 0.2880980714552623 0.7791505571245044 0.624465973795696 0.8948464702956752
0.8798125848766523 0.8305116643705036 0.7830150690125595 0.32728312502031864 0.4241286700178871 0.40394238702798724
