11, Generation,,
359, |Individual Number|,,
8, |Number of points|,,
-0.450675697094025,0.39248656282556,0.321854784911935,0.127586241256878
0.826558959253356,0.3358949099197,0.738889787963128,0.127586241256878
0.748886173040979,0.682476456318633,0.61422881068677,0.127586241256878
-0.671628921630957,-0.356761817325275,0.707192896202038,0.127586241256878
0.769185672500643,0.242575667505798,0.815481080030999,0.127586241256878
0.746206159349983,0.032725125811781,0.953609402580961,0.127586241256878
0.18957783391372,-0.143196565259848,0.245868832379585,0.127586241256878
-0.829107682206195,0.042760691867057,1.2076662202685,0.127586241256878
0.594190165161524,0.587794788189212,0.81524106111805,0.127586241256878
-0.682598005802523,-0.017695142460173,0.481568020408382,0.127586241256878
1.04481991314257,0.254843652902843,0.5052259504904,0.127586241256878
0.614293065425029,0.133613686445476,0.848350230549541,0.127586241256878
,,,
243.628662941881, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
12, |Parent of Generation|,,
6.42854236222236, |Acc Euclidean Generation|,,
11, Generation,,
359, |Individual Number|,,
8, |Number of points|,,
-0.450675697094025,0.39248656282556,0.321854784911935,0.127586241256878
0.642744212401759,0.302773095752958,0.675817845007474,0.127586241256878
0.748886173040979,0.682476456318633,0.61422881068677,0.127586241256878
-0.687396871214979,-0.228614457932708,0.615599920839432,0.127586241256878
0.744988580885784,0.208703908706423,0.737750314475841,0.127586241256878
0.592715861814063,0.100497031218579,1.09776446081932,0.127586241256878
0.006460936335314,-0.085211993957345,0.241048288796832,0.127586241256878
-0.829107682206195,0.042760691867057,1.2076662202685,0.127586241256878
487.257325883762, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
13, |Parent of Generation|,,
12.2599326174967, |Acc Euclidean Generation|,,
11, Generation,,
359, |Individual Number|,,
8, |Number of points|,,
-0.48083002650927,0.47327186072919,0.290529332504192,0.127586241256878
0.62532565011153,0.207830224952365,0.648053593710387,0.127586241256878
0.705045948022606,0.549077646229488,0.717771157436618,0.127586241256878
-0.671046805676269,-0.165799972868803,0.583593875311749,0.127586241256878
0.704458364058007,0.2436363771755,0.666596206935644,0.127586241256878
0.592715861814063,0.100497031218579,1.09776446081932,0.127586241256878
0.059066275729235,-0.068734344278259,0.538448434196446,0.127586241256878
-0.858780074786521,0.043377937719328,1.00189086017176,0.127586241256878
730.885988825644, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
14, |Parent of Generation|,,
17.9031120899006, |Acc Euclidean Generation|,,
11, Generation,,
359, |Individual Number|,,
8, |Number of points|,,
-0.48083002650927,0.47327186072919,0.290529332504192,0.127586241256878
0.62532565011153,0.207830224952365,0.648053593710387,0.127586241256878
0.705045948022606,0.549077646229488,0.717771157436618,0.127586241256878
-0.671046805676269,-0.165799972868803,0.583593875311749,0.127586241256878
0.704458364058007,0.2436363771755,0.666596206935644,0.127586241256878
0.592715861814063,0.100497031218579,1.09776446081932,0.127586241256878
0.059066275729235,-0.068734344278259,0.538448434196446,0.127586241256878
-0.858780074786521,0.043377937719328,1.00189086017176,0.127586241256878
974.514651767525, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
15, |Parent of Generation|,,
23.5462915623045, |Acc Euclidean Generation|,,
11, Generation,,
359, |Individual Number|,,
8, |Number of points|,,
-0.48083002650927,0.47327186072919,0.290529332504192,0.127586241256878
0.62532565011153,0.207830224952365,0.648053593710387,0.127586241256878
0.705045948022606,0.549077646229488,0.717771157436618,0.127586241256878
-0.671046805676269,-0.165799972868803,0.583593875311749,0.127586241256878
0.704458364058007,0.2436363771755,0.666596206935644,0.127586241256878
0.592715861814063,0.100497031218579,1.09776446081932,0.127586241256878
0.059066275729235,-0.068734344278259,0.538448434196446,0.127586241256878
-0.858780074786521,0.043377937719328,1.00189086017176,0.127586241256878
1218.14331470941, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
16, |Parent of Generation|,,
29.1894710347084, |Acc Euclidean Generation|,,
11, Generation,,
359, |Individual Number|,,
8, |Number of points|,,
-0.495270541978286,0.733732036943309,0.34149995761448,0.127586241256878
0.62532565011153,0.207830224952365,0.648053593710387,0.127586241256878
0.705045948022606,0.549077646229488,0.717771157436618,0.127586241256878
-0.627804197131202,-0.178949871987292,0.562022596041953,0.127586241256878
0.773899823648098,0.331503727105459,0.726239965612062,0.127586241256878
0.592715861814063,0.100497031218579,1.09776446081932,0.127586241256878
0.032915460038803,0.089398977352653,0.579496017456752,0.127586241256878
-0.918078179923614,0.100894666704154,0.980180256871135,0.127586241256878
1461.77197765129, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
17, |Parent of Generation|,,
35.3300356627469, |Acc Euclidean Generation|,,
11, Generation,,
359, |Individual Number|,,
8, |Number of points|,,
-0.492722749911547,0.765689259058985,0.322128291327339,0.127586241256878
0.62532565011153,0.207830224952365,0.648053593710387,0.127586241256878
0.705045948022606,0.549077646229488,0.717771157436618,0.127586241256878
-0.682598005802523,-0.017695142460173,0.481568020408382,0.127586241256878
0.991822303750347,0.457264629735421,0.583150921395071,0.127586241256878
0.614293065425029,0.133613686445476,0.848350230549541,0.127586241256878
0.032915460038803,0.089398977352653,0.579496017456752,0.127586241256878
-0.997563991594225,0.164470726748218,1.02499825735618,0.127586241256878
1705.40064059317, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
18, |Parent of Generation|,,
41.9242444422271, |Acc Euclidean Generation|,,
11, Generation,,
359, |Individual Number|,,
8, |Number of points|,,
-0.492722749911547,0.765689259058985,0.322128291327339,0.127586241256878
0.62532565011153,0.207830224952365,0.648053593710387,0.127586241256878
0.705045948022606,0.549077646229488,0.717771157436618,0.127586241256878
-0.682598005802523,-0.017695142460173,0.481568020408382,0.127586241256878
0.991822303750347,0.457264629735421,0.583150921395071,0.127586241256878
0.614293065425029,0.133613686445476,0.848350230549541,0.127586241256878
0.032915460038803,0.089398977352653,0.579496017456752,0.127586241256878
-0.997563991594225,0.164470726748218,1.02499825735618,0.127586241256878
1949.02930353505, Euclidean,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
True , |Sim Sucess|,,
True , |Real Sucess|,,
19, |Parent of Generation|,,
48.5184532217072, |Acc Euclidean Generation|,,
11, Generation,,
359, |Individual Number|,,
8, |Number of points|,,
