1
16
5
0.21628064985223416 0.11230752962186441 0.2837852327238958 0.3441473875841855 0.6088944027042921
0.2719724844458483 0.058611135807637216 -0.15691695262816097 0.6103748463160529 0.08251695699861095
0.40506785729693995 0.4358248747268786 1.372730143635493 0.7912627075285129 1.4152338483505957
0.959072630031713 0.4971913812922274 0.73740871482041 0.15899181220833536 0.683841646700562
39.30442490194389
True
