12 , Generation
91 , |Individual Number|
4 , |Number of points|
-0.3771595345731529 -0.42429339868225097 -1.011334481751532 -0.4105842498717698
-0.32140446138059836 -0.756383356964036 -0.27273390745439297 -0.18135278223575946
1.808259643932956 -0.6807450212676325 0.4243721565427628 1.0184413547075226
0.014436810980581173 0.22029092969670566 0.35582755131241056 0.06298404648912485
