22 , Generation
174 , |Individual Number|
4 , |Number of points|
0.14285176386882587 -0.3222100531001937 -1.2002658785126425 -0.13781503988175473
-0.8124773660147905 -0.48924009665853746 -0.1614193051438398 0.25134344484712173
-0.7312296294133115 1.3822911962043085 0.8075770408366209 1.3086488260525821
0.014436810980581173 0.22029092969670566 0.35582755131241056 0.06298404648912485
