4 , Generation
31 , |Individual Number|
4 , |Number of points|
-0.15123133565464786 -0.6379000656722668 -0.2724705761395525 0.6106359585063593
-0.2923804180539812 -0.7351049980290105 0.7687426296423908 -0.15375571399228405
1.4712880078332158 -0.6615944982261095 0.6753605479696371 0.8591807126456397
0.014436810980581173 0.22029092969670566 0.48261291545581236 0.3271078679242433
