27 , Generation
213 , |Individual Number|
4 , |Number of points|
-0.601627202026525 -0.4320130948697985 -1.1834723566569376 -0.5262350743656223
-0.4153488696502036 -0.30436438784100855 -0.12546650063519904 0.311152744383444
1.3802356138163787 1.1561241641943227 0.9316615698306048 1.0872430160937896
0.014436810980581173 0.22029092969670566 0.35582755131241056 0.06298404648912485
