20 , Generation
159 , |Individual Number|
4 , |Number of points|
-0.6030840047456659 -0.1134463524759877 -0.4273247742754376 -0.0010211993699372028
-0.6922934607475952 -0.712948569384279 0.7434197733748017 -0.22476624416946944
1.7791572801957842 1.3837631327441304 0.6690777960373215 1.2947251310931494
0.014436810980581173 0.22029092969670566 0.48261291545581236 0.3271078679242433
