27 , Generation
217 , |Individual Number|
4 , |Number of points|
0.17519894779759454 -0.16808486696700062 -0.5145380576607773 0.6851874783734759
-0.5724287924225221 0.38461048768133405 0.50957270517001 -0.2198451284000592
1.3321034723501335 1.3844500219365876 1.2530370489212614 1.1015903744419846
0.014436810980581173 0.22029092969670566 0.48261291545581236 0.3271078679242433
