19 , Generation
150 , |Individual Number|
4 , |Number of points|
-0.4328444091656033 -0.2086545899792382 -0.412557790607834 1.0601295113732208
-0.7834704678445844 -0.8701668546577024 0.8257708280700328 -0.31147145365059575
1.9464057760181959 -0.7831501691919321 0.7431937452630295 0.8200107753021719
0.014436810980581173 0.22029092969670566 0.48261291545581236 0.3271078679242433
