17 , Generation
133 , |Individual Number|
4 , |Number of points|
-0.07805810061262837 -0.8534347959872811 -0.47363191516316927 0.3990470707507463
-0.4330516673143814 -0.5540804591721358 0.7787278129420473 -0.5869746741192662
1.4055133856213506 -0.49867241325492223 0.7008550316478426 1.1140686857465427
0.014436810980581173 0.22029092969670566 0.48261291545581236 0.3271078679242433
