5 , Generation
38 , |Individual Number|
4 , |Number of points|
0.6916414169091596 -0.28797529022351154 -0.3594292443457907 0.7509493923416035
0.6493791622188971 0.037312465617839234 0.708621645786801 -0.6121464097313313
0.893237470764059 1.3432710945502775 0.644797015700242 -0.5509317687581982
0.019161765902573975 0.18429072376831432 0.11757595954983906 0.023801192304373026
