5 , Generation
39 , |Individual Number|
4 , |Number of points|
0.4701180025577601 -0.26615173904976175 -0.508303755826037 0.9055808325096023
0.7315690031040714 -0.3043796650946843 0.6454879963457963 -0.6084594587626574
0.6584121027936642 1.222711684729759 0.46946616283504305 -0.5476135128863917
0.019161765902573975 0.18429072376831432 0.11757595954983906 0.023801192304373026
