6 , Generation
45 , |Individual Number|
4 , |Number of points|
0.47614740389276766 -0.11503993564798312 -0.508303755826037 0.9055808325096023
0.7467278134420074 -0.47406939506097523 0.6454879963457963 -0.6084594587626574
0.6720550320978067 1.1198702809407524 0.46946616283504305 -0.5476135128863917
0.019161765902573975 0.18429072376831432 0.11757595954983906 0.023801192304373026
