6 , Generation
48 , |Individual Number|
4 , |Number of points|
0.5518511199391906 -0.3348428883583708 -0.4352821282097029 0.9119449502041762
0.748649519192216 -0.13686095584785973 0.7341980240863242 -0.5939273452067044
0.6737845672729944 1.0024189022708518 0.6607782216776917 1.5531786355453956
0.019161765902573975 0.18429072376831432 0.11757595954983906 0.023801192304373026
